Project, Version, Iteration, Suite, Test count, APFDf, TTFF, pTTFF
JxPath,19,25,FAST,45,0.7444444444444445,12,0.26666666666666666
JxPath,19,25,Ekstazi+dpt,27,0.5,23,0.5111111111111111
JxPath,19,25,DPT,45,0.5,23,0.5111111111111111
JxPath,19,25,STARTS,27,0.8777777777777778,6,0.13333333333333333
JxPath,19,25,STARTS+FAST-S,27,0.5888888888888888,19,0.4222222222222222
JxPath,19,25,STARTS+FAST-P,27,0.611111111111111,18,0.4
JxPath,19,25,STARTS+DPT,27,0.5,23,0.5111111111111111
JxPath,19,25,Fastazi-S,27,0.8111111111111111,9,0.2
JxPath,19,25,Fastazi-P,27,0.7888888888888889,10,0.2222222222222222
JxPath,19,25,Random,45,0.05555555555555551,43,0.9555555555555556
JxPath,19,26,Ekstazi,27,0.8333333333333333,8,0.17777777777777778
JxPath,19,26,FAST,45,0.7444444444444445,12,0.26666666666666666
JxPath,19,26,Ekstazi+dpt,27,0.5,23,0.5111111111111111
JxPath,19,26,DPT,45,0.5,23,0.5111111111111111
JxPath,19,26,STARTS,27,0.7888888888888889,10,0.2222222222222222
JxPath,19,26,STARTS+FAST-S,27,0.5888888888888888,19,0.4222222222222222
JxPath,19,26,STARTS+FAST-P,27,0.611111111111111,18,0.4
JxPath,19,26,STARTS+DPT,27,0.5,23,0.5111111111111111
JxPath,19,26,Fastazi-S,27,0.9888888888888888,1,0.022222222222222223
JxPath,19,26,Fastazi-P,27,0.7888888888888889,10,0.2222222222222222
JxPath,19,26,Random,45,0.10000000000000002,41,0.9111111111111111
JxPath,19,27,Ekstazi,27,0.7888888888888889,10,0.2222222222222222
JxPath,19,27,FAST,45,0.7222222222222222,13,0.28888888888888886
JxPath,19,27,Ekstazi+dpt,27,0.5222222222222221,22,0.4888888888888889
JxPath,19,27,DPT,45,0.5222222222222221,22,0.4888888888888889
JxPath,19,27,STARTS,27,0.7666666666666666,11,0.24444444444444444
JxPath,19,27,STARTS+FAST-S,27,0.5666666666666667,20,0.4444444444444444
JxPath,19,27,STARTS+FAST-P,27,0.611111111111111,18,0.4
JxPath,19,27,STARTS+DPT,27,0.5222222222222221,22,0.4888888888888889
JxPath,19,27,Fastazi-S,27,0.7888888888888889,10,0.2222222222222222
JxPath,19,27,Fastazi-P,27,0.8111111111111111,9,0.2
