Project, Version, Budget, Suite, RelBudget, Test count, APFDf, TTFF, pTTFF, Misses, Hit, HitCount
Codec,12,40%,Ekstazi,0.30769230769230765,12.0,0.9111111111111106,3.966666666666667,0.10170940170940171,0,1,30
Codec,12,40%,FAST,0.38461538461538486,15.0,0.5474358974358972,NA,NA,5,0,25
Codec,12,40%,Ekstazi+dpt,0.30769230769230765,12.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,40%,DPT,0.38461538461538486,15.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,40%,STARTS,0.30769230769230765,12.0,0.9008547008547004,4.366666666666666,0.11196581196581196,0,1,30
Codec,12,40%,STARTS+FAST-S,0.30769230769230765,12.0,0.9307692307692302,3.2,0.08205128205128204,0,1,30
Codec,12,40%,STARTS+FAST-P,0.30769230769230765,12.0,0.9136752136752132,3.8666666666666667,0.09914529914529918,0,1,30
Codec,12,40%,STARTS+DPT,0.30769230769230765,12.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,40%,Fastazi-S,0.30769230769230765,12.0,0.9196581196581192,3.6333333333333333,0.09316239316239315,0,1,30
Codec,12,40%,Fastazi-P,0.30769230769230765,12.0,0.9076923076923072,4.1,0.10512820512820517,0,1,30
Codec,12,40%,Random,0.38461538461538486,15.0,0.558974358974359,NA,NA,10,0,20
Codec,12,50%,Ekstazi,0.30769230769230765,12.0,0.9111111111111106,3.966666666666667,0.10170940170940171,0,1,30
Codec,12,50%,FAST,0.48717948717948717,19.0,0.6478632478632476,14.233333333333333,0.3649572649572651,0,1,30
Codec,12,50%,Ekstazi+dpt,0.30769230769230765,12.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,50%,DPT,0.48717948717948717,19.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,50%,STARTS,0.30769230769230765,12.0,0.9008547008547004,4.366666666666666,0.11196581196581196,0,1,30
Codec,12,50%,STARTS+FAST-S,0.30769230769230765,12.0,0.9307692307692302,3.2,0.08205128205128204,0,1,30
Codec,12,50%,STARTS+FAST-P,0.30769230769230765,12.0,0.9136752136752132,3.8666666666666667,0.09914529914529918,0,1,30
Codec,12,50%,STARTS+DPT,0.30769230769230765,12.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,50%,Fastazi-S,0.30769230769230765,12.0,0.9196581196581192,3.6333333333333333,0.09316239316239315,0,1,30
Codec,12,50%,Fastazi-P,0.30769230769230765,12.0,0.9076923076923072,4.1,0.10512820512820517,0,1,30
Codec,12,50%,Random,0.48717948717948717,19.0,0.6175213675213674,NA,NA,7,0,23
Codec,12,60%,Ekstazi,0.30769230769230765,12.0,0.9111111111111106,3.966666666666667,0.10170940170940171,0,1,30
Codec,12,60%,FAST,0.5897435897435896,23.0,0.6478632478632476,14.233333333333333,0.3649572649572651,0,1,30
Codec,12,60%,Ekstazi+dpt,0.30769230769230765,12.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,60%,DPT,0.5897435897435896,23.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,60%,STARTS,0.30769230769230765,12.0,0.9008547008547004,4.366666666666666,0.11196581196581196,0,1,30
Codec,12,60%,STARTS+FAST-S,0.30769230769230765,12.0,0.9307692307692302,3.2,0.08205128205128204,0,1,30
Codec,12,60%,STARTS+FAST-P,0.30769230769230765,12.0,0.9136752136752132,3.8666666666666667,0.09914529914529918,0,1,30
Codec,12,60%,STARTS+DPT,0.30769230769230765,12.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,60%,Fastazi-S,0.30769230769230765,12.0,0.9196581196581192,3.6333333333333333,0.09316239316239315,0,1,30
Codec,12,60%,Fastazi-P,0.30769230769230765,12.0,0.9076923076923072,4.1,0.10512820512820517,0,1,30
Codec,12,60%,Random,0.5897435897435896,23.0,0.6457264957264957,NA,NA,5,0,25
Codec,12,70%,Ekstazi,0.30769230769230765,12.0,0.9111111111111106,3.966666666666667,0.10170940170940171,0,1,30
Codec,12,70%,FAST,0.6923076923076923,27.0,0.6478632478632476,14.233333333333333,0.3649572649572651,0,1,30
Codec,12,70%,Ekstazi+dpt,0.30769230769230765,12.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,70%,DPT,0.6923076923076923,27.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,70%,STARTS,0.30769230769230765,12.0,0.9008547008547004,4.366666666666666,0.11196581196581196,0,1,30
Codec,12,70%,STARTS+FAST-S,0.30769230769230765,12.0,0.9307692307692302,3.2,0.08205128205128204,0,1,30
Codec,12,70%,STARTS+FAST-P,0.30769230769230765,12.0,0.9136752136752132,3.8666666666666667,0.09914529914529918,0,1,30
Codec,12,70%,STARTS+DPT,0.30769230769230765,12.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,70%,Fastazi-S,0.30769230769230765,12.0,0.9196581196581192,3.6333333333333333,0.09316239316239315,0,1,30
Codec,12,70%,Fastazi-P,0.30769230769230765,12.0,0.9076923076923072,4.1,0.10512820512820517,0,1,30
Codec,12,70%,Random,0.6923076923076923,27.0,0.6829059829059827,NA,NA,2,0,28
Codec,12,75%,Ekstazi,0.30769230769230765,12.0,0.9111111111111106,3.966666666666667,0.10170940170940171,0,1,30
Codec,12,75%,FAST,0.7435897435897442,29.0,0.6478632478632476,14.233333333333333,0.3649572649572651,0,1,30
Codec,12,75%,Ekstazi+dpt,0.30769230769230765,12.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,75%,DPT,0.7435897435897442,29.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,75%,STARTS,0.30769230769230765,12.0,0.9008547008547004,4.366666666666666,0.11196581196581196,0,1,30
Codec,12,75%,STARTS+FAST-S,0.30769230769230765,12.0,0.9307692307692302,3.2,0.08205128205128204,0,1,30
Codec,12,75%,STARTS+FAST-P,0.30769230769230765,12.0,0.9136752136752132,3.8666666666666667,0.09914529914529918,0,1,30
Codec,12,75%,STARTS+DPT,0.30769230769230765,12.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,75%,Fastazi-S,0.30769230769230765,12.0,0.9196581196581192,3.6333333333333333,0.09316239316239315,0,1,30
Codec,12,75%,Fastazi-P,0.30769230769230765,12.0,0.9076923076923072,4.1,0.10512820512820517,0,1,30
Codec,12,75%,Random,0.7435897435897442,29.0,0.7017094017094015,12.133333333333333,0.31111111111111106,0,1,30
Codec,12,80%,Ekstazi,0.30769230769230765,12.0,0.9111111111111106,3.966666666666667,0.10170940170940171,0,1,30
Codec,12,80%,FAST,0.7948717948717953,31.0,0.6478632478632476,14.233333333333333,0.3649572649572651,0,1,30
Codec,12,80%,Ekstazi+dpt,0.30769230769230765,12.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,80%,DPT,0.7948717948717953,31.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,80%,STARTS,0.30769230769230765,12.0,0.9008547008547004,4.366666666666666,0.11196581196581196,0,1,30
Codec,12,80%,STARTS+FAST-S,0.30769230769230765,12.0,0.9307692307692302,3.2,0.08205128205128204,0,1,30
Codec,12,80%,STARTS+FAST-P,0.30769230769230765,12.0,0.9136752136752132,3.8666666666666667,0.09914529914529918,0,1,30
Codec,12,80%,STARTS+DPT,0.30769230769230765,12.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,80%,Fastazi-S,0.30769230769230765,12.0,0.9196581196581192,3.6333333333333333,0.09316239316239315,0,1,30
Codec,12,80%,Fastazi-P,0.30769230769230765,12.0,0.9076923076923072,4.1,0.10512820512820517,0,1,30
Codec,12,80%,Random,0.7948717948717953,31.0,0.7017094017094015,12.133333333333333,0.31111111111111106,0,1,30
Codec,12,90%,Ekstazi,0.30769230769230765,12.0,0.9111111111111106,3.966666666666667,0.10170940170940171,0,1,30
Codec,12,90%,FAST,0.8974358974358977,35.0,0.6478632478632476,14.233333333333333,0.3649572649572651,0,1,30
Codec,12,90%,Ekstazi+dpt,0.30769230769230765,12.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,90%,DPT,0.8974358974358977,35.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,90%,STARTS,0.30769230769230765,12.0,0.9008547008547004,4.366666666666666,0.11196581196581196,0,1,30
Codec,12,90%,STARTS+FAST-S,0.30769230769230765,12.0,0.9307692307692302,3.2,0.08205128205128204,0,1,30
Codec,12,90%,STARTS+FAST-P,0.30769230769230765,12.0,0.9136752136752132,3.8666666666666667,0.09914529914529918,0,1,30
Codec,12,90%,STARTS+DPT,0.30769230769230765,12.0,0.9358974358974353,3.0,0.07692307692307691,0,1,30
Codec,12,90%,Fastazi-S,0.30769230769230765,12.0,0.9196581196581192,3.6333333333333333,0.09316239316239315,0,1,30
Codec,12,90%,Fastazi-P,0.30769230769230765,12.0,0.9076923076923072,4.1,0.10512820512820517,0,1,30
