Project, Version, Suite, Test count, APFDf, TTFF, pTTFF, Misses, Hit, HitCount
Time,24,Fastazi-P,119.0,0.29774774774774804,104.43333333333334,0.7056306306306307,0,1,30
Time,24,Random,148.0,0.45990990990990993,80.43333333333334,0.5434684684684685,0,1,30
Time,25,Ekstazi,117.0,0.5481981981981983,67.36666666666666,0.45518018018018025,0,1,30
Time,25,FAST,148.0,0.27342342342342363,108.03333333333333,0.729954954954955,0,1,30
Time,25,Ekstazi+dpt,117.0,0.9148648648648648,13.1,0.08851351351351351,0,1,30
Time,25,DPT,148.0,0.9155405405405405,13.0,0.08783783783783784,0,1,30
Time,25,STARTS,1.0,0.0,NA,NA,30,0,0
Time,25,STARTS+FAST-S,1.0,0.0,NA,NA,30,0,0
Time,25,STARTS+FAST-P,1.0,0.0,NA,NA,30,0,0
Time,25,STARTS+DPT,1.0,0.0,NA,NA,30,0,0
Time,25,Fastazi-S,117.0,0.3880630630630631,91.06666666666666,0.6153153153153151,0,1,30
Time,25,Fastazi-P,117.0,0.35450450450450455,96.03333333333333,0.6488738738738742,0,1,30
Time,25,Random,148.0,0.5137387387387388,72.46666666666667,0.4896396396396396,0,1,30
Time,26,Ekstazi,16.0,0.9409909909909909,9.233333333333333,0.06238738738738739,0,1,30
Time,26,FAST,148.0,0.7563063063063067,36.56666666666667,0.24707207207207205,0,1,30
Time,26,Ekstazi+dpt,16.0,0.9222972972972975,12.0,0.08108108108108113,0,1,30
Time,26,DPT,148.0,0.4993243243243243,74.6,0.5040540540540539,0,1,30
Time,26,STARTS,1.0,0.0,NA,NA,30,0,0
Time,26,STARTS+FAST-S,1.0,0.0,NA,NA,30,0,0
Time,26,STARTS+FAST-P,1.0,0.0,NA,NA,30,0,0
Time,26,STARTS+DPT,1.0,0.0,NA,NA,30,0,0
Time,26,Fastazi-S,16.0,0.9806306306306305,3.3666666666666667,0.02274774774774775,0,1,30
Time,26,Fastazi-P,16.0,0.9828828828828833,3.033333333333333,0.020495495495495505,0,1,30
Time,26,Random,148.0,0.37342342342342344,93.23333333333333,0.6299549549549551,0,1,30
